price,type,bedrooms,bathrooms,payment_method,down_payment,size_sqm,down_payment_ratio,year,month,area,city,governorate
3900000.0,apartment,2.0,2.0,cash,780000.0,112.0,0.2,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
9464000.0,apartment,2.0,2.0,cash,3050000.0,136.0,0.32,2025,September,Marville New Zayed,New Zayed City,Sheikh Zayed City
25000000.0,villa,3.0,5.0,cash,3600000.0,250.0,0.14,2025,August,Sidi Heneish,North Coast,Unknown
1450000.0,chalet,3.0,2.0,cash,90000.0,143.0,0.1,2025,September,Azha North,Ras Al Hekma,North Coast
7200000.0,chalet,2.0,1.0,cash,720000.0,95.0,0.1,2025,August,Palm Beach,Al Ain Al Sokhna,Suez
13700000.0,chalet,3.0,4.0,cash,1370000.0,155.0,0.1,2025,September,June,Ras Al Hekma,North Coast
5000000.0,villa,3.0,3.0,cash,500000.0,180.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
9505000.0,apartment,3.0,3.0,installments,950500.0,153.0,0.1,2025,August,Atika,New Capital Compounds,New Capital City
5000000.0,apartment,3.0,2.0,installments,2500000.0,193.0,0.5,2025,August,South Lotus,El Lotus,New Cairo City
13000000.0,chalet,3.0,2.0,cash,650000.0,120.0,0.05,2025,August,Seashore,Ras Al Hekma,North Coast
20000000.0,villa,3.0,4.0,cash,2000000.0,337.0,0.1,2025,September,Saada Compound,New Cairo City,Cairo
5000000.0,chalet,3.0,2.0,installments,500000.0,86.0,0.1,2025,September,Seashore,Ras Al Hekma,North Coast
3700000.0,apartment,3.0,1.0,installments,370000.0,45.0,0.1,2025,August,Valencia Valley,Al Andalus District,New Cairo City
6000000.0,villa,3.0,3.0,cash,600000.0,225.0,0.1,2025,August,Vye Sodic,New Zayed City,Sheikh Zayed City
13000000.0,chalet,3.0,2.0,installments,1300000.0,115.0,0.1,2025,August,Hacienda West,Ras Al Hekma,North Coast
9000000.0,apartment,1.0,1.0,cash,450000.0,85.0,0.05,2025,August,Zomra East,The 5Th Settlement,New Cairo City
9790000.0,apartment,1.0,1.0,cash,1468500.0,89.0,0.15,2025,August,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
30000000.0,villa,3.0,4.0,cash,3000000.0,250.0,0.1,2025,September,Azha North,Ras Al Hekma,North Coast
9500000.0,chalet,3.0,3.0,cash,950000.0,123.0,0.1,2025,August,The Med,Ras Al Hekma,North Coast
28407500.0,other,2.0,2.0,installments,3156400.0,149.0,0.11,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
13200000.0,apartment,3.0,4.0,installments,0.0,180.0,0.0,2025,August,Elan,Cairo Gate,Sheikh Zayed Compounds
2500000.0,apartment,3.0,2.0,cash,1250000.0,165.0,0.5,2025,July,Al Shorouk Road,1St Neighborhood,8Th District
13000000.0,chalet,3.0,2.0,cash,550000.0,110.0,0.04,2025,August,Azha North,Ras Al Hekma,North Coast
15500000.0,apartment,3.0,4.0,installments,600000.0,188.0,0.04,2025,August,The Med,Ras Al Hekma,North Coast
3123000.0,chalet,2.0,1.0,installments,1100000.0,60.0,0.35,2025,August,Golf Porto Marina,Al Alamein,North Coast
12622702.0,villa,3.0,3.0,cash,0.0,210.0,0.0,2025,September,The Estates,Sheikh Zayed Compounds,Sheikh Zayed City
4250000.0,apartment,1.0,1.0,cash,425000.0,52.0,0.1,2025,July,Moon Residences,Fifth Square,The 5Th Settlement
3001500.0,apartment,2.0,1.0,cash,900450.0,87.0,0.3,2025,September,El Kawther District,Hurghada,Red Sea
74240625.00000013,villa,3.0,5.0,installments,9000000.0,329.0,0.13,2025,August,South Med,Qesm Ad Dabaah,North Coast
20391750.0,chalet,3.0,3.0,cash,1073250.0,150.0,0.05,2025,August,Ogami,Ras Al Hekma,North Coast
30477359.0,chalet,3.0,2.0,cash,0.0,129.0,0.0,2025,August,Mangroovy Residence,Al Gouna,Hurghada
2925000.0,apartment,3.0,2.0,cash,780000.0,130.0,0.27,2025,July,North House,The 5Th Settlement,New Cairo City
20000000.0,villa,3.0,6.0,cash,2000000.0,530.0,0.1,2025,September,The Med,Ras Al Hekma,North Coast
16200000.0,apartment,3.0,3.0,installments,7450000.0,158.0,0.46,2025,September,Arkan Palm 205,Sheikh Zayed Compounds,Sheikh Zayed City
3448500.0,apartment,3.0,1.0,cash,1034550.0,66.0,0.3,2025,August,1St Avenue North Side,Hurghada Resorts,Hurghada
8250000.0,apartment,3.0,3.0,cash,825000.0,170.0,0.1,2025,December,Jayd Residence,5Th Settlement Compounds,The 5Th Settlement
23700000.0,villa,3.0,3.0,cash,1150000.0,191.0,0.05,2025,August,Solare,Ras Al Hekma,North Coast
5390000.0,apartment,3.0,2.0,installments,385000.0,140.0,0.07,2025,August,October Plaza,6 October Compounds,6 October City
15000000.0,villa,3.0,3.0,cash,1500000.0,170.0,0.1,2025,August,Ever New Cairo,5Th Settlement Compounds,The 5Th Settlement
10200000.0,chalet,3.0,3.0,installments,1020000.0,155.0,0.1,2025,September,La Vista Cascada,Al Alamein,North Coast
23497073.0,apartment,3.0,3.0,installments,1174854.0,151.0,0.05,2025,September,Swan Lake Residence,5Th Settlement Compounds,The 5Th Settlement
7030000.0,apartment,1.0,1.0,cash,703000.0,74.0,0.1,2025,August,Aljar Sheraton,Sheraton Al Matar,El Nozha
18127463.0,apartment,3.0,2.0,installments,3625492.0,172.0,0.2,2025,August,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
17382120.0,chalet,2.0,2.0,cash,1250000.0,142.0,0.07,2025,July,South Med,Qesm Ad Dabaah,North Coast
11000000.0,chalet,3.0,2.0,installments,500000.0,90.0,0.05,2025,August,Al Masyaf,Ras Al Hekma,North Coast
3341100.0,apartment,1.0,1.0,installments,668220.0,74.0,0.2,2025,August,El Hadaba District,Hurghada,Red Sea
10300000.0,apartment,3.0,2.0,installments,1030000.0,130.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
2167000.0,chalet,3.0,1.0,cash,541750.0,90.0,0.25,2025,September,Siela,Qesm Borg El Arab,North Coast
3928050.0,apartment,2.0,1.0,cash,785610.0,86.0,0.2,2025,September,El Hadaba District,Hurghada,Red Sea
6650000.0,apartment,3.0,3.0,installments,1662500.0,267.0,0.25,2025,September,Bait Alwatan,The 5Th Settlement,New Cairo City
5774300.0,apartment,1.0,1.0,installments,2450000.0,70.0,0.42,2025,September,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
6750000.0,apartment,3.0,3.0,installments,675000.0,199.0,0.1,2025,August,Elysium,Sheikh Zayed Compounds,Sheikh Zayed City
28000000.0,villa,3.0,3.0,installments,1000000.0,240.0,0.04,2025,August,Ogami,Ras Al Hekma,North Coast
14000000.0,apartment,3.0,3.0,cash,1400000.0,159.0,0.1,2025,August,Belle Vie,New Zayed City,Sheikh Zayed City
2560000.0,apartment,2.0,1.0,cash,640000.0,64.0,0.25,2026,August,Magawish Resort,Hurghada Resorts,Hurghada
13802000.0,apartment,4.0,3.0,installments,4141000.0,268.0,0.3,2025,August,Valore Smouha,Smouha,Hay Sharq
10200000.0,villa,3.0,3.0,installments,3060000.0,455.0,0.3,2025,August,Mangroovy Residence,Al Gouna,Hurghada
25900000.0,villa,3.0,3.0,installments,2590000.0,235.0,0.1,2025,August,Stone Park,5Th Settlement Compounds,The 5Th Settlement
21450000.0,villa,2.0,2.0,installments,2145000.0,122.0,0.1,2025,September,Mesca,Soma Bay,Safaga
4618950.0,apartment,2.0,1.0,installments,923790.0,106.0,0.2,2025,August,El Hadaba District,Hurghada,Red Sea
47000000.0,villa,3.0,3.0,cash,7000000.0,723.5400000000009,0.15,2025,September,White Villas,Al Gouna,Hurghada
13000000.0,apartment,3.0,2.0,installments,1300000.0,124.0,0.1,2025,September,Karmell,New Zayed City,Sheikh Zayed City
10500000.0,apartment,3.0,2.0,installments,3060000.0,147.0,0.29,2025,July,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
10300000.0,apartment,3.0,3.0,installments,1030000.0,231.0,0.1,2025,August,Mazarine,New Alamein City,Al Alamein
12310000.0,chalet,3.0,3.0,installments,600000.0,187.0,0.05,2025,September,Mar Bay,Ras Al Hekma,North Coast
5000000.0,apartment,4.0,4.0,cash,500000.0,203.0,0.1,2025,September,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
10888000.0,chalet,2.0,2.0,cash,1088800.0,95.0,0.1,2025,August,Cali Coast,Ras Al Hekma,North Coast
2640000.0,apartment,3.0,3.0,installments,1320000.0,160.0,0.5,2025,August,6Th Area West,Shorouk City,Cairo
8000000.0,chalet,2.0,3.0,cash,800000.0,145.0,0.1,2025,September,Azha North,Ras Al Hekma,North Coast
15000000.0,chalet,3.0,3.0,installments,750000.0,134.0,0.05,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
4356000.0,apartment,3.0,2.0,cash,435000.0,132.0,0.1,2025,September,Zat,Hadayek October,6 October City
14900000.0,chalet,3.0,3.0,cash,1500000.0,135.0,0.1,2025,September,Ras Soma,Safaga,Hurghada
13000000.0,villa,3.0,4.0,installments,1300000.0,313.0,0.1,2025,September,Etapa,Sheikh Zayed Compounds,Sheikh Zayed City
12000000.0,chalet,3.0,2.0,installments,1200000.0,95.0,0.1,2025,September,Salt,Ras Al Hekma,North Coast
20600000.0,villa,3.0,3.0,cash,1030000.0,300.0,0.05,2025,August,Seazen,Qesm Ad Dabaah,North Coast
8200000.0,apartment,4.0,4.0,cash,820000.0,234.0,0.1,2025,August,Rock Eden,Hadayek October,6 October City
3000000.0,chalet,1.0,1.0,installments,300000.0,60.0,0.1,2025,August,Villar,New Alamein City,Al Alamein
5425800.0,apartment,3.0,1.0,cash,275000.0,84.0,0.05,2025,September,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
11500000.0,chalet,3.0,3.0,installments,1150000.0,124.0,0.1,2025,August,Mesca,Soma Bay,Safaga
8293900.0,apartment,3.0,2.0,installments,1244000.0,162.0,0.15,2025,September,Rock Yard,Sheraton Al Matar,El Nozha
35000000.0,villa,3.0,4.0,cash,1750000.0,600.0,0.05,2025,September,The Med,Ras Al Hekma,North Coast
5865000.0,apartment,3.0,3.0,cash,1530000.0,156.0,0.26,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
6500000.0,apartment,3.0,1.0,installments,325000.0,72.0,0.05,2025,August,Talala,New Heliopolis Compounds,New Heliopolis
4050000.0,apartment,3.0,3.0,cash,405000.0,152.0,0.1,2025,June,Okarida,Family Housing,Obour City
5420000.0,apartment,3.0,3.0,cash,542000.0,220.0,0.1,2025,September,Stau,New Capital Compounds,New Capital City
21000000.0,apartment,3.0,2.0,cash,2100000.0,155.0,0.1,2025,August,Swan Lake Residence,5Th Settlement Compounds,The 5Th Settlement
5901000.0,apartment,2.0,2.0,installments,2025000.0,130.0,0.34,2025,August,Mountain View Mostakbal City,Mostakbal City Compounds,Mostakbal City - Future City
16896920.0,apartment,3.0,3.0,cash,1689692.0,193.0,0.1,2025,September,Mazarine,New Alamein City,Al Alamein
29800000.0,chalet,3.0,4.0,cash,2980000.0,230.0,0.1,2025,September,Azha North,Ras Al Hekma,North Coast
25000000.0,villa,3.0,4.0,cash,2500000.0,250.0,0.1,2025,September,Ramla Lakeside,Qesm Ad Dabaah,North Coast
43300000.0,villa,3.0,5.0,cash,9000000.0,307.0,0.45,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
8917374.0,apartment,3.0,2.0,installments,445839.0,120.0,0.05,2025,September,Ivoire,Sheikh Zayed City,Giza
11400000.0,apartment,3.0,3.0,cash,2325000.0,155.0,0.2,2025,September,Etapa,Sheikh Zayed Compounds,Sheikh Zayed City
11580000.0,apartment,3.0,3.0,cash,579000.0,200.0,0.05,2025,August,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
48000000.0,villa,3.0,2.0,installments,2400000.0,225.0,0.05,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
25121000.0,chalet,3.0,3.0,installments,1250000.0,178.0,0.05,2025,September,Ogami,Ras Al Hekma,North Coast
2790000.0,apartment,1.0,1.0,cash,837000.0,45.0,0.3,2025,August,Marine Sports Club,Hurghada Resorts,Hurghada
12000000.0,chalet,3.0,3.0,cash,1200000.0,140.0,0.1,2025,August,Soul North Coast,Qesm Ad Dabaah,North Coast
10000000.0,chalet,3.0,1.0,installments,1000000.0,75.0,0.1,2025,August,Blanca Gardens,Soma Bay,Safaga
21000000.0,chalet,3.0,4.0,cash,2100000.0,180.0,0.1,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
2970000.0,apartment,1.0,1.0,cash,1039500.0,54.0,0.35,2025,August,Eagles Resort,Hurghada Resorts,Hurghada
7042200.0,apartment,2.0,1.0,installments,2112660.0,102.0,0.3,2025,August,Magawish Resort,Hurghada Resorts,Hurghada
21000000.0,apartment,3.0,4.0,cash,2100000.0,180.0,0.1,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
12000000.0,chalet,3.0,3.0,installments,600000.0,155.0,0.05,2025,September,Marsa Baghush,Qesm Marsa Matrouh,North Coast
23650000.0,villa,5.0,7.0,cash,7750000.0,364.0,0.33,2025,September,Badya Palm Hills,6 October Compounds,6 October City
27000000.0,villa,3.0,2.0,cash,2700000.0,285.0,0.1,2025,August,Saada Compound,New Cairo City,Cairo
14960000.0,apartment,4.0,4.0,installments,0.0,220.0,0.0,2025,September,Stone Residence,5Th Settlement Compounds,The 5Th Settlement
18450000.0,villa,4.0,4.0,installments,8087574.0,412.0,0.44,2025,August,Al Maqsad,New Capital Compounds,New Capital City
24238998.0,villa,3.0,4.0,installments,1400000.0,200.0,0.06,2025,September,Belle Vie,New Zayed City,Sheikh Zayed City
18000000.0,chalet,3.0,3.0,installments,900000.0,170.0,0.05,2025,September,Beit Al Bahr,Sidi Heneish,North Coast
24145600.0,villa,3.0,5.0,cash,2414560.0,311.0,0.1,2025,September,City Gate,5Th Settlement Compounds,The 5Th Settlement
9500000.0,chalet,2.0,2.0,installments,950000.0,100.0,0.1,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
12500000.0,villa,3.0,5.0,installments,500000.0,240.0,0.04,2025,August,Solana,New Zayed City,Sheikh Zayed City
2240000.0,apartment,3.0,1.0,cash,672000.0,45.0,0.3,2026,August,Princess Resort,Hurghada Resorts,Hurghada
7050000.0,apartment,3.0,2.0,installments,0.0,84.0,0.0,2025,September,O West,6 October Compounds,6 October City
4360000.0,chalet,3.0,3.0,cash,0.0,150.0,0.0,2025,September,La Vista Bay,La Vista,Qesm Ad Dabaah
8822995.0,apartment,3.0,3.0,cash,882299.5,160.0,0.1,2025,September,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
3500000.0,apartment,3.0,3.0,cash,350000.0,167.0,0.1,2025,August,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
4160000.0,apartment,3.0,2.0,cash,260000.0,131.0,0.06,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
12579625.0,apartment,2.0,2.0,installments,1886943.0,242.0,0.15,2026,April,Veranda,Sahl Hasheesh,Hurghada
10000000.0,chalet,3.0,2.0,installments,0.0,86.0,0.0,2025,September,Cali Coast,Ras Al Hekma,North Coast
10000000.0,chalet,3.0,2.0,installments,500000.0,115.0,0.05,2025,August,Zoya,Sidi Abdel Rahman,North Coast
7687400.0,apartment,2.0,2.0,installments,566440.0,85.0,0.07,2025,August,Youd,Ras Al Hekma,North Coast
9544000.0,apartment,3.0,5.0,cash,95440.0,180.0,0.01,2025,August,Mesca,Soma Bay,Safaga
4000000.0,villa,3.0,4.0,cash,0.0,312.0,0.0,2025,September,Etapa,Sheikh Zayed Compounds,Sheikh Zayed City
8200000.0,chalet,2.0,1.0,installments,410000.0,121.0,0.05,2025,August,Latin District,New Alamein City,Al Alamein
12560000.0,chalet,3.0,1.0,cash,1256000.0,85.0,0.1,2025,September,Ancient Sands Resort,Al Gouna,Hurghada
35627000.0,villa,3.0,3.0,cash,3562700.0,180.0,0.1,2025,September,Salt,Ras Al Hekma,North Coast
15900000.0,chalet,3.0,4.0,cash,795000.0,150.0,0.05,2025,September,La Vista Ras El Hikma,Ras Al Hekma,North Coast
13000000.0,apartment,4.0,4.0,cash,650000.0,205.0,0.05,2025,September,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
40000000.0,villa,3.0,5.0,installments,2000000.0,474.0,0.05,2025,September,Jefaira,Ras Al Hekma,North Coast
6236505.0,apartment,3.0,1.0,cash,3000000.0,46.0,0.48,2025,August,Mangroovy Residence,Al Gouna,Hurghada
53000000.0,villa,3.0,6.0,installments,5300000.0,346.0,0.1,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
3608000.0,apartment,2.0,1.0,cash,360800.0,88.0,0.1,2025,September,Marine Sports Club,Hurghada Resorts,Hurghada
10000000.0,chalet,3.0,3.0,installments,1000000.0,105.0,0.1,2025,September,Fouka Bay,Qesm Marsa Matrouh,North Coast
22000000.0,apartment,3.0,4.0,cash,550000.0,280.0,0.02,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
11700000.0,apartment,3.0,3.0,installments,1170000.0,176.0,0.1,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
12500000.0,apartment,3.0,2.0,cash,1250000.0,117.0,0.1,2025,September,Eden,Cairo Gate,Sheikh Zayed Compounds
13400000.0,chalet,3.0,2.0,cash,1340000.0,114.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
27000000.0,chalet,3.0,3.0,installments,2700000.0,180.0,0.1,2025,September,Ramla Lakeside,Qesm Ad Dabaah,North Coast
65000000.0,villa,3.0,4.0,cash,3250000.0,232.0,0.05,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
24137200.0,villa,3.0,5.0,cash,9000000.0,261.0,0.38,2025,August,City Gate,5Th Settlement Compounds,The 5Th Settlement
4000000.0,chalet,3.0,2.0,cash,400000.0,90.0,0.1,2025,August,Solay,5Th Settlement Compounds,The 5Th Settlement
10500000.0,chalet,3.0,4.0,installments,1050000.0,175.0,0.1,2025,September,Makadi Orascom Resort,Makadi,Hurghada
3500000.0,apartment,3.0,2.0,cash,350000.0,141.0,0.1,2025,August,Al Obour Road,Obour Market,Obour City
7085000.0,apartment,3.0,3.0,installments,3415000.0,270.0,0.48,2025,May,Al Andalus Buildings,Al Andalus District,New Cairo City
10308720.0,chalet,2.0,2.0,installments,2930000.0,95.0,0.28,2025,September,Seashore,Ras Al Hekma,North Coast
42761025.0,villa,3.0,4.0,installments,9000000.0,236.0,0.32,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
8200000.0,chalet,2.0,3.0,installments,820000.0,100.0,0.1,2025,September,Makadi Orascom Resort,Makadi,Hurghada
8066666.0,apartment,3.0,3.0,installments,3000000.0,129.0,0.37,2025,August,Sodic East,6Th District,New Heliopolis
24229000.0,chalet,3.0,1.0,cash,1211450.0,101.0,0.05,2025,August,June,Ras Al Hekma,North Coast
4800000.0,apartment,3.0,2.0,installments,2400000.0,148.0,0.5,2025,August,New Narges,New Cairo City,Cairo
33600000.0,villa,3.0,4.0,cash,9000000.0,290.0,0.35,2025,August,Madinaty,Cairo,Unknown
8000000.0,apartment,3.0,2.0,installments,160000.0,140.0,0.02,2025,August,Mazarine,New Alamein City,Al Alamein
5922836.0,apartment,3.0,3.0,cash,592283.6,167.0,0.1,2025,August,City Oval,New Capital Compounds,New Capital City
3042000.0,apartment,2.0,1.0,cash,760500.0,64.0,0.25,2026,August,Magawish Resort,Hurghada Resorts,Hurghada
5620000.0,apartment,3.0,4.0,cash,562000.0,196.0,0.1,2025,August,Badya Palm Hills,6 October Compounds,6 October City
18000000.0,apartment,3.0,3.0,cash,5000000.0,128.0,0.28,2025,September,Bali,Al Gouna,Hurghada
3000000.0,apartment,3.0,3.0,installments,300000.0,143.0,0.1,2025,August,Ivoire,Sheikh Zayed City,Giza
12500000.0,chalet,3.0,3.0,cash,625000.0,120.0,0.05,2025,September,The Med,Ras Al Hekma,North Coast
13504000.0,chalet,2.0,2.0,installments,1849500.0,120.0,0.14,2026,August,Ghazala Bay,Qesm Ad Dabaah,North Coast
3256000.0,apartment,3.0,2.0,installments,750000.0,167.0,0.23,2025,August,Bait Alwatan,The 5Th Settlement,New Cairo City
19350000.0,villa,4.0,4.0,cash,1935000.0,340.0,0.1,2025,August,Lake West,Sheikh Zayed Compounds,Sheikh Zayed City
42370149.0,chalet,3.0,3.0,installments,4237015.0,138.0,0.1,2025,August,Almaza Bay,Qesm Marsa Matrouh,North Coast
21000000.0,villa,3.0,3.0,cash,1050000.0,180.0,0.05,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
18000000.0,villa,3.0,5.0,installments,900000.0,175.0,0.05,2025,September,Mesca,Soma Bay,Safaga
7900000.0,apartment,3.0,3.0,installments,790000.0,150.0,0.1,2025,August,Scene 7,New Capital Compounds,New Capital City
14500000.0,apartment,3.0,2.0,cash,1450000.0,140.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
4275000.0,apartment,3.0,3.0,installments,1500000.0,171.0,0.35,2025,August,El Narges Buildings,Al Narges,New Cairo City
17794000.0,apartment,3.0,3.0,installments,1779000.0,145.0,0.1,2025,August,Youd,Ras Al Hekma,North Coast
26100000.0,apartment,3.0,3.0,installments,3900000.0,170.0,0.15,2026,August,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
9950000.0,other,3.0,1.0,installments,499000.0,57.0,0.05,2025,July,Marriott Residence Heliopolis,Almazah,Heliopolis - Masr El Gedida
8000000.0,apartment,3.0,2.0,cash,800000.0,140.0,0.1,2025,September,Mountain View Icity October,6 October Compounds,6 October City
18000000.0,apartment,3.0,3.0,cash,9000000.0,182.0,0.5,2025,July,Villette,5Th Settlement Compounds,The 5Th Settlement
21000000.0,villa,3.0,3.0,installments,2100000.0,400.0,0.1,2025,August,Mangroovy Residence,Al Gouna,Hurghada
10200000.0,villa,3.0,3.0,cash,510000.0,345.0,0.05,2025,August,Hacienda Heneish,Qesm Marsa Matrouh,North Coast
7200000.0,apartment,3.0,3.0,cash,645000.0,166.0,0.09,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
6443000.0,apartment,1.0,2.0,installments,1840000.0,85.0,0.29,2025,September,Park Side Residence,Zed Towers,Sheikh Zayed Compounds
1450000.0,apartment,3.0,3.0,cash,100000.0,160.0,0.1,2025,August,Terrace Compound,Sheikh Zayed Compounds,Sheikh Zayed City
8400000.0,apartment,3.0,3.0,installments,840000.0,140.0,0.1,2025,August,Rosail City,Mostakbal City Compounds,Mostakbal City - Future City
9300000.0,apartment,3.0,3.0,installments,93000.0,220.0,0.01,2025,August,Mazarine,New Alamein City,Al Alamein
15219000.0,chalet,3.0,3.0,installments,760000.0,125.0,0.05,2025,August,The Med,Ras Al Hekma,North Coast
